datetime,close,SMA_5,SMA_20,Return,Volatility,Momentum,Target,Strategy_Return,Cumulative_Strategy,Cumulative_BuyHold,Simulated_Balance,Prediction,Actual
2025-03-21 01:00:00,84747.7,84389.34,84926.105,0.0031094277090606415,0.004430911218418724,73.59999999999127,0,0.0,0.98820590276859,0.9872326099643889,988.20590276859,0,0
2025-03-21 02:00:00,84659.9,84449.51999999999,84869.49,-0.0010360163166670544,0.002416734070212335,890.0999999999913,0,-0.0,0.98820590276859,0.98620982087212,988.20590276859,0,0
2025-03-21 03:00:00,84459.6,84514.34,84800.285,-0.002365937120171302,0.002565025334930499,466.90000000000873,1,-0.002365937120171302,0.9858678697408574,0.9838765104486411,985.8678697408574,1,1
2025-03-21 04:00:00,84691.4,84608.72,84722.10500000001,0.002744507433139587,0.002654733740590273,664.5,0,0.0,0.9858678697408574,0.9865767668448588,985.8678697408574,0,0
2025-03-21 05:00:00,84433.2,84598.35999999999,84651.03,-0.0030487156901408685,0.002891465910302547,268.1999999999971,0,-0.0,0.9858678697408574,0.9835689747762505,985.8678697408574,0,0
2025-03-21 06:00:00,84145.4,84477.9,84596.555,-0.003408611778305204,0.0026946532691757862,-399.20000000001164,0,-0.0,0.9858678697408574,0.9802163699840526,985.8678697408574,0,0
2025-03-21 07:00:00,83944.9,84334.9,84520.205,-0.0023827802827011135,0.0027086081239915847,-414.1000000000058,1,-0.0023827802827011135,0.9835187632194903,0.9778807297448737,983.5187632194903,1,1
2025-03-21 08:00:00,83977.4,84238.45999999999,84451.525,0.0003871587195887205,0.0026077936178071737,-158.10000000000582,1,0.0003871587195887205,0.9838995410845498,0.9782593247961122,983.8995410845498,1,1
2025-03-21 09:00:00,84100.6,84120.3,84383.30500000001,0.0014670613760370266,0.0026354891642073465,-118.89999999999418,1,0.0014670613760370266,0.9853429820991755,0.9796944912672687,985.3429820991755,1,1
2025-03-21 10:00:00,84179.4,84069.54000000001,84285.58,0.0009369731012618399,0.0024117554795748115,-305.6000000000058,0,0.0,0.9853429820991755,0.9806124386530405,985.3429820991755,0,0
2025-03-21 11:00:00,84054.9,84051.43999999999,84254.62,-0.0014789841695236339,0.002093952660409807,-692.8000000000029,0,-0.0,0.9853429820991755,0.9791621283798346,985.3429820991755,0,0
2025-03-21 12:00:00,83455.8,83953.62,84238.92,-0.007127484536891826,0.0028964862572886567,-1204.0999999999913,1,-0.007127484536891826,0.9783199652307287,0.9721831654506973,978.3199652307287,1,1
2025-03-21 13:00:00,84007.4,83959.62,84239.655,0.006609486698347933,0.0038175998252460235,-452.20000000001164,1,0.006609486698347933,0.9847861580276495,0.9786087971511015,984.7861580276494,1,1
2025-03-21 14:00:00,84103.2,83960.14,84243.47,0.0011403757288048766,0.00369649387115594,-588.1999999999971,0,0.0,0.9847861580276495,0.9797247788713676,984.7861580276494,0,0
2025-03-21 15:00:00,83597.9,83843.84,84215.11499999999,-0.006008094816844056,0.004011319194202735,-835.3000000000029,1,-0.006008094816844056,0.9788694694159038,0.9738384995054968,978.8694694159038,1,1
2025-03-21 16:00:00,84105.4,83853.93999999999,84193.155,0.006070726657009251,0.004469252763077859,-40.0,0,0.0,0.9788694694159038,0.9797504068440668,978.8694694159038,0,0
2025-03-21 17:00:00,84043.2,83971.42,84177.365,-0.0007395482335259551,0.004403205452480458,98.30000000000291,1,-0.0007395482335259551,0.9781455482289447,0.9790258341613889,978.1455482289447,1,1
2025-03-21 18:00:00,84103.1,83990.56,84175.745,0.0007127286919108577,0.004406555256945917,125.70000000001164,0,0.0,0.9781455482289447,0.9797236139635177,978.1455482289447,0,0
2025-03-21 19:00:00,84010.2,83971.95999999999,84165.28,-0.0011045966201008728,0.0043967209478124976,-90.40000000000873,1,-0.0011045966201008728,0.9770650919624043,0.9786414145709006,977.0650919624043,1,1
2025-03-21 20:00:00,84207.9,84093.96,84151.425,0.002353285672453964,0.004456204391335205,28.5,1,0.002353285672453964,0.9793644052443744,0.9809444373902804,979.3644052443744,1,1
2025-03-21 21:00:00,84320.3,84136.94,84130.05500000001,0.0013347916288140027,0.0044382373769969365,265.40000000000873,0,0.0,0.9793644052443744,0.9822537938136405,979.3644052443744,0,0
2025-03-21 22:00:00,84169.4,84162.18,84105.53,-0.001789604638503528,0.003702449368457226,713.5999999999913,0,-0.0,0.9793644052443744,0.980495947868044,979.3644052443744,0,0
2025-03-21 23:00:00,84082.4,84158.04000000001,84086.67,-0.0010336297989530507,0.0031274667829099224,75.0,1,-0.0010336297989530507,0.9783521050110798,0.9794824780385748,978.3521050110799,1,1
2025-03-22 00:00:00,84192.6,84194.51999999999,84061.73,0.001310619106971389,0.0031342537534125746,89.40000000000873,0,0.0,0.9783521050110798,0.9807662064892358,978.3521050110799,0,0
2025-03-22 01:00:00,84065.3,84166.0,84043.33499999999,-0.001512009368994427,0.002394072922645396,467.40000000000873,1,-0.001512009368994427,0.9768728274621277,0.979283278796231,976.8728274621277,1,1
2025-03-22 02:00:00,84233.2,84148.57999999999,84047.725,0.001997256894342714,0.0015500824712935946,127.80000000000291,1,0.001997256894342714,0.9788238934516724,0.9812391590763213,978.8238934516725,1,1
2025-03-22 03:00:00,84296.1,84173.92000000001,84065.285,0.0007467364412132582,0.0015260692961755824,252.90000000000873,1,0.0007467364412132582,0.9795548169224431,0.981971886113949,979.554816922443,1,1
2025-03-22 04:00:00,84372.2,84231.88,84085.025,0.0009027701162922508,0.0015329264185729213,269.09999999999127,0,0.0,0.9795548169224431,0.9828583809877719,979.554816922443,0,0
2025-03-22 05:00:00,84303.0,84253.96,84095.14499999999,-0.0008201753658194644,0.00150594694370878,292.8000000000029,1,-0.0008201753658194644,0.9787514101921335,0.9820522647555965,978.7514101921336,1,1
2025-03-22 06:00:00,84367.2,84314.34,84104.535,0.0007615387352761793,0.0013462111460784021,159.3000000000029,0,0.0,0.9787514101921335,0.9828001355952736,978.7514101921336,0,0
2025-03-22 07:00:00,84233.5,84314.4,84113.465,-0.0015847390929175642,0.0013862959748897554,-86.80000000000291,0,-0.0,0.9787514101921335,0.9812426537998711,978.7514101921336,0,0
2025-03-22 08:00:00,84232.8,84301.73999999999,84152.315,-8.31023286451682e-06,0.001253451095199363,63.40000000000873,1,-8.31023286451682e-06,0.9787432765399984,0.9812344994449214,978.7432765399984,1,1
2025-03-22 09:00:00,84363.3,84299.96,84170.11,0.001549277716044184,0.0012654535848043978,280.90000000000873,1,0.001549277716044184,0.9802596216880699,0.9827547041891251,980.25962168807,1,1
2025-03-22 10:00:00,84429.4,84325.24,84186.42,0.0007835160549669595,0.0012307704716634335,236.79999999998836,0,0.0,0.9802596216880699,0.9835247082779516,980.25962168807,0,0
2025-03-22 11:00:00,84245.2,84300.84,84218.785,-0.0021817044773502214,0.0013515065796581207,179.89999999999418,1,-0.0021817044773502214,0.9781209848824675,0.981378948018317,978.1209848824675,1,1
2025-03-22 12:00:00,84252.7,84304.68000000001,84226.15,8.902584360881427e-05,0.0011978203658543878,19.5,0,0.0,0.9781209848824675,0.9814663161070643,978.1209848824675,0,0
2025-03-22 13:00:00,84176.9,84293.49999999999,84232.83499999999,-0.0008996744317986138,0.0012005573960730536,-119.20000000001164,0,-0.0,0.9781209848824675,0.9805833159567912,978.1209848824675,0,0
2025-03-22 14:00:00,84021.3,84225.1,84228.74500000001,-0.0018484881244140716,0.0012490885147781764,-350.8999999999942,1,-0.0018484881244140716,0.976312939857672,0.9787707193422465,976.312939857672,1,1
2025-03-22 15:00:00,84123.9,84164.0,84234.43000000001,0.0012211189305568748,0.0013392370395887716,-179.10000000000582,1,0.0012211189305568748,0.9775051340706798,0.97996591479631,977.5051340706799,1,1
2025-03-22 16:00:00,84149.3,84144.81999999999,84231.5,0.00030193559737501374,0.0013096808236884596,-217.89999999999418,1,0.00030193559737501374,0.9778002776672726,0.9802618013902011,977.8002776672727,1,1
2025-03-22 17:00:00,84263.7,84147.01999999999,84228.67,0.0013594884330587753,0.0013091730445643737,30.19999999999709,1,0.0013594884330587753,0.979129585834603,0.9815944559705605,979.129585834603,1,1
2025-03-22 18:00:00,84264.8,84164.6,84233.44,1.3054257052669271e-05,0.0013091090092361964,32.0,0,0.0,0.979129585834603,0.9816072699569102,979.129585834603,0,0
2025-03-22 19:00:00,84212.0,84202.73999999999,84239.92000000001,-0.0006265961587756941,0.001206992040479612,-151.3000000000029,0,-0.0,0.979129585834603,0.9809921986121288,979.129585834603,0,0
2025-03-22 20:00:00,84000.0,84177.95999999999,84230.29000000001,-0.0025174559445210187,0.001356665517694478,-429.3999999999942,1,-0.0025174559445210187,0.9766646702382873,0.978522593970204,976.6646702382873,1,1
2025-03-22 21:00:00,84029.2,84153.94,84228.485,0.00034761904761904105,0.0012409953006538076,-216.0,0,0.0,0.9766646702382873,0.9788627470623936,976.6646702382873,0,0
2025-03-22 22:00:00,83969.5,84095.1,84215.3,-0.000710467313743246,0.0012420505979593498,-283.1999999999971,0,-0.0,0.9766646702382873,0.9781672970759648,976.6646702382873,0,0
2025-03-22 23:00:00,83840.5,84010.24,84192.51999999999,-0.0015362720987978085,0.0012895595201466202,-336.3999999999942,1,-0.0015362720987978085,0.9751642475555187,0.9766645659495106,975.1642475555186,1,1
2025-03-23 00:00:00,84016.2,83971.08,84174.72,0.002095645899058196,0.001395949687718381,-5.100000000005821,1,0.002095645899058196,0.9772078465118166,0.9787113090418981,977.2078465118166,1,1
2025-03-23 01:00:00,84066.6,83984.4,84162.9,0.0005998843080263772,0.0013483225878611936,-57.29999999998836,1,0.0005998843080263772,0.9777940581646193,0.9792984225982803,977.7940581646193,1,1
2025-03-23 02:00:00,84245.0,84027.56,84156.79000000001,0.002122126980275141,0.001516127003243019,95.69999999999709,0,0.0,0.9777940581646193,0.981376618202617,977.7940581646193,0,0
2025-03-23 03:00:00,84210.1,84075.68000000001,84155.62,-0.0004142679090746171,0.0014569171097735792,-53.59999999999127,0,-0.0,0.9777940581646193,0.9809700653629795,977.7940581646193,0,0
2025-03-23 04:00:00,84115.4,84130.66,84149.75,-0.0011245681931265628,0.0014942830211384585,-149.40000000000873,1,-0.0011245681931265628,0.9766944620673792,0.979866897629063,976.6944620673792,1,1
2025-03-23 05:00:00,84236.2,84174.66,84143.39499999999,0.001436122279630192,0.0015658917044838116,24.19999999999709,1,0.001436122279630192,0.9780971147447456,0.9812741063118202,978.0971147447456,1,1
2025-03-23 06:00:00,84236.6,84208.66,84133.755,4.748552285160912e-06,0.0012885792990549392,236.60000000000582,1,4.748552285160912e-06,0.978101759290035,0.9812787659432202,978.1017592900349,1,1
2025-03-23 07:00:00,84276.7,84215.0,84135.33,0.00047604010608215397,0.0012899444999362512,247.5,1,0.00047604010608215397,0.9785673749552866,0.9817458939910559,978.5673749552866,1,1
2025-03-23 08:00:00,84315.1,84236.0,84138.45,0.0004556419508596754,0.0012407303627358507,345.6000000000058,1,0.0004556419508596754,0.9790132513030588,0.9821932186054425,979.0132513030588,1,1
2025-03-23 09:00:00,84317.6,84276.44,84145.485,2.9650679415738068e-05,0.001052059141315497,477.1000000000058,1,2.9650679415738068e-05,0.979042279711117,0.9822223413016917,979.042279711117,1,1
2025-03-23 10:00:00,84464.1,84322.02,84167.625,0.0017374782963461843,0.0009990372265622283,447.90000000000873,1,0.0017374782963461843,0.9807433444233203,0.9839289313018897,980.7433444233203,1,1
2025-03-23 11:00:00,84627.2,84400.13999999998,84192.79000000001,0.0019309979032511304,0.0010932783686584831,560.5999999999913,1,0.0019309979032511304,0.9826371577650292,0.9858288960051819,982.6371577650292,1,1
2025-03-23 12:00:00,84723.9,84489.58,84221.51999999999,0.001142658625122861,0.000986976249091323,478.8999999999942,1,0.001142658625122861,0.9837599765887157,0.9869553618960976,983.7599765887157,1,1
2025-03-23 13:00:00,85021.6,84630.88,84259.41500000001,0.003513766481477054,0.0012884600017704746,811.5,0,0.0,0.9837599765887157,0.9904232925654421,983.7599765887157,0,0
2025-03-23 14:00:00,84935.6,84754.48000000001,84292.955,-0.001011507663934763,0.0012684743624872435,820.2000000000116,1,-0.001011507663934763,0.9827648958329239,0.9894214718144727,982.7648958329239,1,1
2025-03-23 15:00:00,85193.1,84900.28,84342.01,0.0030317087299083223,0.0014241976622493926,956.9000000000087,1,0.0030317087299083223,0.9857443527470681,0.9924211095281313,985.7443527470681,1,1
2025-03-23 16:00:00,85280.7,85030.98000000001,84406.045,0.001028252288037379,0.0013700027296518111,1044.0999999999913,0,0.0,0.9857443527470681,0.9934415688047002,985.7443527470681,0,0
2025-03-23 17:00:00,84997.4,85085.68000000001,84454.455,-0.003321970856242973,0.0019896401227697644,720.6999999999971,1,-0.003321970856242973,0.9824697387355362,0.9901413848657508,982.4697387355362,1,1
2025-03-23 18:00:00,85007.8,85082.92000000001,84506.37,0.0001223566838515211,0.001999813705877698,692.6999999999971,1,0.0001223566838515211,0.9825899504747524,0.9902625352821471,982.5899504747524,1,1
2025-03-23 19:00:00,85014.5,85098.7,84565.06999999999,7.881629685746461e-05,0.0019977131338286313,696.8999999999942,1,7.881629685746461e-05,0.9826673945759782,0.9903405841080948,982.6673945759782,1,1
2025-03-23 20:00:00,85176.0,85095.28,84623.06000000001,0.001899675937634182,0.0020065813344784856,711.8999999999942,1,0.001899675937634182,0.9845341441801518,0.9922219102857875,984.5341441801519,1,1
2025-03-23 21:00:00,85188.5,85076.84,84679.155,0.00014675495444715914,0.0019780614230785545,561.3000000000029,1,0.00014675495444715914,0.9846786294436327,0.992367523767033,984.6786294436328,1,1
2025-03-23 22:00:00,85389.3,85155.22,84736.37,0.002357125668370763,0.0020468652202949543,665.4000000000087,1,0.002357125668370763,0.9869996407161904,0.9947066587297618,986.9996407161904,1,1
2025-03-23 23:00:00,86067.8,85367.22,84829.255,0.007945960442350408,0.002973589673564757,1046.199999999997,0,0.0,0.9869996407161904,1.002610558491771,986.9996407161904,0,0
2025-03-24 00:00:00,86005.9,85565.5,84923.78,-0.0007192004443009603,0.002950478979265797,1070.2999999999884,0,-0.0,0.9869996407161904,1.001889480532643,986.9996407161904,0,0
2025-03-24 01:00:00,85563.3,85642.95999999999,84990.135,-0.005146158577492788,0.0034882370937383005,370.1999999999971,1,-0.005146158577492788,0.9819203840491365,0.9967335983887002,981.9203840491365,1,1
2025-03-24 02:00:00,85890.6,85783.38,85072.83499999999,0.003825238157013633,0.0036491453768541663,609.9000000000087,1,0.003825238157013633,0.9856764633693508,1.0005463417816343,985.6764633693508,1,1
2025-03-24 03:00:00,86503.1,86006.14,85184.155,0.007131164527899525,0.0038544187179430575,1505.7000000000116,1,0.007131164527899525,0.9927054844009158,1.007681402362667,992.7054844009158,1,1
2025-03-24 04:00:00,86867.8,86166.14000000001,85311.79000000001,0.004216033876242475,0.0038779881888876527,1860.0,1,0.004216033876242475,0.9968907643522817,1.0119298212914876,996.8907643522817,1,1
2025-03-24 05:00:00,86895.0,86343.96,85440.66,0.00031311947580103805,0.0038646106368032157,1880.5,1,0.00031311947580103805,0.9972029102658466,1.0122466762266777,997.2029102658466,1,1
2025-03-24 06:00:00,87116.5,86654.6,85573.28,0.0025490534553196387,0.003864515873519922,1940.5,0,0.0,0.9972029102658466,1.0148269471143492,997.2029102658466,0,0
2025-03-24 07:00:00,86911.9,86858.86,85687.515,-0.0023485792014142914,0.004090237737733324,1723.3999999999942,1,-0.0023485792014142914,0.9948609002512064,1.0124435456533216,994.8609002512064,1,1
2025-03-24 08:00:00,87450.0,87048.24,85823.82,0.006191327079490883,0.0043004531352291,2060.699999999997,0,0.0,0.9948609002512064,1.0187119147939807,994.8609002512064,0,0
2025-03-24 09:00:00,87159.5,87106.58,85930.715,-0.003321898227558573,0.004158476080811944,1091.699999999997,1,-0.003321898227558573,0.9915560735899946,1.015327857489834,991.5560735899946,1,1
2025-03-24 10:00:00,87804.8,87288.54000000001,86074.17500000002,0.007403667987998963,0.004505789588439866,1798.9000000000087,0,0.0,0.9915560735899946,1.022845007845655,991.5560735899946,0,0
2025-03-24 11:00:00,87686.0,87402.43999999999,86198.82,-0.0013530012026677918,0.003955850030416925,2122.699999999997,0,-0.0,0.9915560735899946,1.0214610973198972,991.5560735899946,0,0
2025-03-24 12:00:00,87264.0,87472.86,86297.98500000002,-0.0048126268731610855,0.004526652961924764,1373.3999999999942,1,-0.0048126268731610855,0.9867840841839893,1.0165451861930468,986.7840841839893,1,1
2025-03-24 13:00:00,87700.0,87522.86,86433.115,0.004996332966630046,0.004280281374681248,1196.8999999999942,1,0.004996332966630046,0.9917143860347436,1.0216241844188922,991.7143860347436,1,1
2025-03-24 14:00:00,87960.5,87683.06,86580.75,0.0029703534777651974,0.004206167037727741,1092.699999999997,1,0.0029703534777651974,0.9946601283102516,1.02465876936805,994.6601283102516,1,1
2025-03-24 15:00:00,88320.7,87786.24,86746.06,0.004095019923715748,0.00428104757355784,1425.699999999997,0,0.0,0.9946601283102516,1.0288547674436221,994.6601283102516,0,0
2025-03-24 16:00:00,87998.5,87848.74,86887.18500000001,-0.0036480689124972487,0.004572934381584259,882.0,1,-0.0036480689124972487,0.9910315396176624,1.0251014343510365,991.0315396176625,1,1
2025-03-24 17:00:00,88418.8,88079.7,87048.70000000001,0.00477621777643944,0.0045452084728884075,1506.9000000000087,1,0.00477621777643944,0.9957649220741964,1.0299975420444376,995.7649220741964,1,1
2025-03-24 18:00:00,88485.2,88236.74,87203.49500000001,0.000750971512845533,0.004269044642995215,1035.199999999997,0,0.0,0.9957649220741964,1.0307710408568138,995.7649220741964,0,0
2025-03-24 19:00:00,88295.9,88303.81999999999,87314.9,-0.002139340816317392,0.004144880341226296,1136.3999999999942,0,-0.0,0.9957649220741964,1.0285658702968308,995.7649220741964,0,0
2025-03-24 20:00:00,87870.7,88213.81999999999,87408.14,-0.004815625640601673,0.003943093728260631,65.89999999999418,1,-0.004815625640601673,0.9909696909834442,1.0236126821187816,990.9696909834443,1,1
2025-03-24 21:00:00,88122.4,88238.6,87536.095,0.0028644360406824276,0.003997717983206462,436.3999999999942,0,0.0,0.9909696909834442,1.0265447551771423,990.9696909834443,0,0
2025-03-24 22:00:00,87404.7,88035.78,87611.8,-0.008144353762494005,0.0045856254849987645,140.6999999999971,1,-0.008144353762494005,0.9828988832521657,1.018184211537947,982.8988832521657,1,1
2025-03-24 23:00:00,87479.4,87834.62,87660.61499999999,0.0008546451163380375,0.004278063729389616,-220.60000000000582,1,0.0008546451163380375,0.9837389129825913,1.0190543977018702,983.7389129825913,1,1
2025-03-25 00:00:00,87623.9,87700.22,87698.42000000001,0.0016518174564525978,0.004187359115745053,-336.6000000000058,0,0.0,0.9837389129825913,1.020737689545069,983.7389129825913,0,0
2025-03-25 01:00:00,87095.1,87545.1,87708.425,-0.00603488317684997,0.004210948945712356,-1225.5999999999913,0,-0.0,0.9837389129825913,1.0145776568344569,983.7389129825913,0,0
2025-03-25 02:00:00,86850.7,87290.76,87695.135,-0.0028061280140904143,0.004168956876493265,-1147.800000000003,0,-0.0,0.9837389129825913,1.0117306220491435,983.7389129825913,0,0
2025-03-25 03:00:00,86528.4,87115.49999999999,87675.95999999999,-0.0037109660601469807,0.003621528424857107,-1890.4000000000087,0,-0.0,0.9837389129825913,1.0079761240487077,983.7389129825913,0,0
2025-03-25 04:00:00,86518.8,86923.38,87629.4,-0.00011094623268192993,0.003554370622925908,-1966.3999999999942,1,-0.00011094623268192993,0.9836297708562532,1.0078642928951111,983.6297708562532,1,1
2025-03-25 05:00:00,86740.1,86746.62,87608.43,0.002557825582416795,0.003865753984895253,-1555.7999999999884,0,0.0,0.9836297708562532,1.0104422339670827,983.6297708562532,0,0
2025-03-25 06:00:00,86578.4,86643.28,87547.11,-0.0018641896885063236,0.0037171522453837242,-1292.300000000003,0,-0.0,0.9836297708562532,1.0085585779736899,983.6297708562532,0,0
2025-03-25 07:00:00,86472.7,86567.68,87486.44499999999,-0.0012208587823290262,0.003398134066035545,-1649.699999999997,1,-0.0012208587823290262,0.9824288978119431,1.0073272703762775,982.4288978119431,1,1
2025-03-25 08:00:00,86699.8,86601.96,87458.235,0.0026262623926396333,0.0028567636699534963,-704.8999999999942,1,0.0026262623926396333,0.985009013879709,1.009972776103547,985.009013879709,1,1
2025-03-25 09:00:00,87255.0,86749.2,87435.985,0.006403705660220638,0.00364523939851424,-224.39999999999418,0,0.0,0.985009013879709,1.0164403444865502,985.009013879709,0,0
2025-03-25 10:00:00,87136.0,86828.38,87394.76,-0.001363818692338592,0.003594736369437424,-487.8999999999942,1,-0.001363818692338592,0.9836656401744578,1.0150541041450925,983.6656401744577,1,1
2025-03-25 11:00:00,87420.0,86996.7,87349.725,0.0032592728608151766,0.003199518281540076,324.8999999999942,0,0.0,0.9836656401744578,1.0183624424389917,983.6656401744577,0,0
2025-03-25 12:00:00,87045.3,87111.22,87302.06499999999,-0.0042862045298558415,0.0033915976579914956,194.60000000000582,1,-0.0042862045298558415,0.9794494480516784,1.0139975327251747,979.4494480516785,1,1
2025-03-25 13:00:00,87652.9,87301.84,87263.76999999999,0.006980273489780586,0.0036840849384468235,1124.5,1,0.006980273489780586,0.9862862730684938,1.0210755128215592,986.2862730684938,1,1
2025-03-25 14:00:00,88032.8,87457.4,87241.15,0.0043341406844497055,0.0037625095373500102,1514.0,0,0.0,0.9862862730684938,1.0255009977435745,986.2862730684938,0,0
2025-03-25 15:00:00,87858.8,87601.95999999999,87219.295,-0.0019765360183930936,0.003923150796071196,1118.699999999997,0,-0.0,0.9862862730684938,1.0234740580846362,986.2862730684938,0,0
2025-03-25 16:00:00,87819.1,87681.78,87216.715,-0.0004518613957850137,0.0038211103283363685,1240.7000000000116,1,-0.0004518613957850137,0.9858406083765014,1.0230115896682004,985.8406083765015,1,1
2025-03-25 17:00:00,87983.8,87869.48000000001,87209.785,0.00187544622980651,0.0037061196715335648,1511.1000000000058,0,0.0,0.9858406083765014,1.024930192897092,985.8406083765015,0,0
2025-03-25 18:00:00,87769.2,87892.74,87228.01,-0.0024390853770808185,0.003911977554931576,1069.3999999999942,1,-0.0024390853770808185,0.9834360589644778,1.022430300651068,983.4360589644779,1,1
2025-03-25 19:00:00,88207.6,87927.70000000001,87264.42000000001,0.004994918490769162,0.003726049198663691,952.6000000000058,0,0.0,0.9834360589644778,1.0275372566653127,983.4360589644779,0,0
2025-03-25 20:00:00,87853.4,87926.62,87275.89499999999,-0.004015527006743347,0.004004262813747533,717.3999999999942,0,-0.0,0.9834360589644778,1.0234111530607382,983.4360589644779,0,0
2025-03-25 21:00:00,87800.0,87922.8,87311.14,-0.0006078307726279375,0.003929350618195082,380.0,0,-0.0,0.9834360589644778,1.0227890922688572,983.4360589644779,0,0
2025-03-25 22:00:00,87510.6,87828.16,87344.13500000001,-0.0032961275626423037,0.0038075983941801683,465.3000000000029,0,-0.0,0.9834360589644778,1.01941784895106,983.4360589644779,0,0
2025-03-25 23:00:00,87491.6,87772.64,87392.295,-0.00021711655502310023,0.0030621880145966997,-161.29999999998836,1,-0.00021711655502310023,0.98322253871527,1.0191965164595667,983.2225387152699,1,1
2025-03-26 00:00:00,87673.0,87665.72,87450.00499999999,0.002073341897965042,0.0027604772461107176,-359.8000000000029,1,0.002073341897965042,0.9852610951998119,1.0213096592994022,985.2610951998118,1,1
2025-03-26 01:00:00,87850.6,87665.16,87505.53,0.002025709169299672,0.0027973647064290035,-8.19999999999709,0,0.0,0.9852610951998119,1.0233785356409393,985.2610951998118,0,0
2025-03-26 02:00:00,87342.2,87573.6,87543.72,-0.005787097640767458,0.003346724086142365,-476.90000000000873,0,-0.0,0.9852610951998119,1.0174561441317196,985.2610951998118,0,0
2025-03-26 03:00:00,87152.5,87501.98000000001,87577.70999999999,-0.002171916896986814,0.003266004761692804,-831.3000000000029,1,-0.002171916896986814,0.9831211899792036,1.015246313940337,983.1211899792036,1,1
2025-03-26 04:00:00,87306.5,87464.96,87608.045,0.00176701758411979,0.003322430598927899,-462.6999999999971,1,0.00176701758411979,0.9848583824092176,1.0170402720292824,984.8583824092176,1,1
2025-03-26 05:00:00,87531.4,87436.64,87621.86499999999,0.0025759823151769723,0.002942331046152855,-676.2000000000116,1,0.0025759823151769723,0.9873953601852575,1.0196601497838527,987.3953601852576,1,1
2025-03-26 06:00:00,87919.7,87450.45999999999,87661.05,0.0044361223515219095,0.00311384979460538,66.30000000000291,1,0.0044361223515219095,0.9917755668123643,1.024183486965265,991.7755668123643,1,1
